group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,34.40296173095703,79.24746704101562,-31.752830505371094,-44.844505310058594,13.0916748046875
low,1,0.0,23.166227340698242,79.24746704101562,-43.117225646972656,-56.08123970031738,12.964014053344727
low,2,0.07000000029802322,19.95623207092285,79.24746704101562,-47.24187088012695,-59.29123497009277,12.04936408996582
low,3,0.11999999731779099,15.71367073059082,79.24746704101562,-51.30923080444336,-63.533796310424805,12.224565505981445
low,4,0.2199999988079071,23.6553897857666,79.24746704101562,-43.417030334472656,-55.59207725524902,12.175046920776367
low,5,0.30000001192092896,27.705514907836914,79.24746704101562,-39.08168029785156,-51.54195213317871,12.460271835327148
low,6,0.3400000035762787,26.08539390563965,79.24746704101562,-40.241634368896484,-53.16207313537598,12.920438766479492
medium,0,156.8300018310547,163.44189453125,79.24746704101562,85.80524444580078,84.19442749023438,1.6108169555664062
medium,1,156.86000061035156,166.510986328125,79.24746704101562,89.15310668945312,87.26351928710938,1.88958740234375
medium,2,156.89999389648438,163.66162109375,79.24746704101562,87.25164031982422,84.41415405273438,2.8374862670898438
medium,3,156.99000549316406,171.93321228027344,79.24746704101562,96.02024841308594,92.68574523925781,3.334503173828125
medium,4,157.0399932861328,161.4915313720703,79.24746704101562,85.34413146972656,82.24406433105469,3.100067138671875
medium,5,157.25999450683594,164.2715606689453,79.24746704101562,87.70340728759766,85.02409362792969,2.6793136596679688
medium,6,157.33999633789062,152.611328125,79.24746704101562,75.91177368164062,73.36386108398438,2.54791259765625
high,0,1082.6199951171875,1097.8006591796875,79.24746704101562,1019.578857421875,1018.5531921386719,1.025665283203125
high,1,1085.4000244140625,1086.6826171875,79.24746704101562,1010.2208251953125,1007.4351501464844,2.785675048828125
high,2,1103.5999755859375,1102.170166015625,79.24746704101562,1024.3046875,1022.9226989746094,1.381988525390625
high,3,1141.780029296875,1074.5450439453125,79.24746704101562,996.5328369140625,995.2975769042969,1.235260009765625
high,4,1144.1500244140625,1120.353759765625,79.24746704101562,1043.2645263671875,1041.1062927246094,2.158233642578125
high,5,1188.1700439453125,1177.630859375,79.24746704101562,1099.5965576171875,1098.3833923339844,1.213165283203125
high,6,1210.8900146484375,1204.12744140625,79.24746704101562,1126.8033447265625,1124.8799743652344,1.923370361328125
best,0,556.8300170898438,556.7815551757812,79.24746704101562,479.1532287597656,477.5340881347656,1.619140625
best,1,25.209999084472656,25.172189712524414,79.24746704101562,-51.78599548339844,-54.07527732849121,2.2892818450927734
best,2,561.22998046875,561.2517700195312,79.24746704101562,484.50531005859375,482.0043029785156,2.501007080078125
best,3,834.0700073242188,834.0298461914062,79.24746704101562,757.9373779296875,754.7823791503906,3.154998779296875
best,4,733.02001953125,733.0416870117188,79.24746704101562,658.4058227539062,653.7942199707031,4.611602783203125
best,5,130.8800048828125,130.8122100830078,79.24746704101562,53.44683074951172,51.56474304199219,1.8820877075195312
best,6,43.880001068115234,43.81239700317383,79.24746704101562,-32.930938720703125,-35.4350700378418,2.504131317138672
worst,0,852.72998046875,677.0317993164062,79.24746704101562,599.745361328125,597.7843322753906,1.961029052734375
worst,1,799.489990234375,629.0145874023438,79.24746704101562,551.6749267578125,549.7671203613281,1.907806396484375
worst,2,680.8800048828125,822.6976318359375,79.24746704101562,746.37353515625,743.4501647949219,2.923370361328125
worst,3,213.57000732421875,350.9195251464844,79.24746704101562,274.9344482421875,271.67205810546875,3.26239013671875
worst,4,504.29998779296875,370.6154479980469,79.24746704101562,293.49053955078125,291.36798095703125,2.12255859375
worst,5,913.2899780273438,790.818359375,79.24746704101562,711.75341796875,711.5708923339844,0.182525634765625
worst,6,677.5999755859375,555.8841552734375,79.24746704101562,479.0035705566406,476.6366882324219,2.36688232421875
random,0,77.52999877929688,88.36514282226562,79.24746704101562,11.77918529510498,9.11767578125,2.6615095138549805
random,1,389.1600036621094,413.6441955566406,79.24746704101562,337.610595703125,334.396728515625,3.2138671875
random,2,98.58999633789062,94.06657409667969,79.24746704101562,18.214393615722656,14.819107055664062,3.3952865600585938
random,3,350.8999938964844,376.4182434082031,79.24746704101562,298.7671203613281,297.1707763671875,1.596343994140625
random,4,72.58999633789062,79.63591003417969,79.24746704101562,2.2423877716064453,0.3884429931640625,1.8539447784423828
random,5,590.7000122070312,583.1341552734375,79.24746704101562,505.9831237792969,503.8866882324219,2.096435546875
random,6,172.75,193.26185607910156,79.24746704101562,116.09912872314453,114.01438903808594,2.0847396850585938
