group,index,label,prediction,baseline_prediction,attr_sum,diff,completeness_error
low,0,0.0,7.076870441436768,50.7528190612793,-43.5069694519043,-43.67594861984253,0.16897916793823242
low,1,0.0,6.820513725280762,50.7528190612793,-44.960628509521484,-43.932305335998535,-1.0283231735229492
low,2,0.07000000029802322,6.363936901092529,50.7528190612793,-45.391197204589844,-44.38888216018677,-1.0023150444030762
low,3,0.11999999731779099,6.2149481773376465,50.7528190612793,-45.60059356689453,-44.53787088394165,-1.0627226829528809
low,4,0.2199999988079071,6.597809314727783,50.7528190612793,-44.73466873168945,-44.155009746551514,-0.5796589851379395
low,5,0.30000001192092896,6.8660478591918945,50.7528190612793,-44.2519416809082,-43.8867712020874,-0.3651704788208008
low,6,0.3400000035762787,6.748999118804932,50.7528190612793,-45.10151672363281,-44.003819942474365,-1.0976967811584473
medium,0,156.8300018310547,156.19354248046875,50.7528190612793,103.76797485351562,105.44072341918945,-1.6727485656738281
medium,1,156.86000061035156,148.2984619140625,50.7528190612793,96.8992919921875,97.5456428527832,-0.6463508605957031
medium,2,156.89999389648438,147.65399169921875,50.7528190612793,96.28355407714844,96.90117263793945,-0.6176185607910156
medium,3,156.99000549316406,137.14559936523438,50.7528190612793,86.31961059570312,86.39278030395508,-0.07316970825195312
medium,4,157.0399932861328,146.93020629882812,50.7528190612793,95.58064270019531,96.17738723754883,-0.5967445373535156
medium,5,157.25999450683594,156.25794982910156,50.7528190612793,103.28485870361328,105.50513076782227,-2.2202720642089844
medium,6,157.33999633789062,153.7559814453125,50.7528190612793,102.56741333007812,103.0031623840332,-0.4357490539550781
high,0,1082.6199951171875,1050.2236328125,50.7528190612793,992.0921020507812,999.4708137512207,-7.378711700439453
high,1,1085.4000244140625,1036.8135986328125,50.7528190612793,975.4662475585938,986.0607795715332,-10.594532012939453
high,2,1103.5999755859375,1062.76171875,50.7528190612793,1006.1553955078125,1012.0088996887207,-5.853504180908203
high,3,1141.780029296875,1029.67041015625,50.7528190612793,968.5347290039062,978.9175910949707,-10.382862091064453
high,4,1144.1500244140625,1064.361328125,50.7528190612793,1004.7673950195312,1013.6085090637207,-8.841114044189453
high,5,1188.1700439453125,1111.0113525390625,50.7528190612793,1049.9652099609375,1060.2585334777832,-10.293323516845703
high,6,1210.8900146484375,1125.9251708984375,50.7528190612793,1067.6622314453125,1075.1723518371582,-7.510120391845703
best,0,6.739999771118164,6.7320780754089355,50.7528190612793,-44.682777404785156,-44.02074098587036,-0.6620364189147949
best,1,153.1699981689453,153.1636199951172,50.7528190612793,101.839111328125,102.41080093383789,-0.5716896057128906
best,2,230.97000122070312,230.96237182617188,50.7528190612793,177.45095825195312,180.20955276489258,-2.758594512939453
best,3,784.030029296875,784.0302734375,50.7528190612793,729.8583984375,733.2774543762207,-3.419055938720703
best,4,138.77000427246094,138.7777099609375,50.7528190612793,88.38418579101562,88.0248908996582,0.3592948913574219
best,5,196.3699951171875,196.35202026367188,50.7528190612793,144.49874877929688,145.59920120239258,-1.1004524230957031
best,6,5.619999885559082,5.637152194976807,50.7528190612793,-46.036460876464844,-45.11566686630249,-0.9207940101623535
worst,0,852.72998046875,649.0322265625,50.7528190612793,593.1406860351562,598.2794075012207,-5.138721466064453
worst,1,1056.31005859375,887.6788940429688,50.7528190612793,828.1790771484375,836.9260749816895,-8.746997833251953
worst,2,213.57000732421875,379.64727783203125,50.7528190612793,327.1707458496094,328.89445877075195,-1.7237129211425781
worst,3,271.6199951171875,413.2041015625,50.7528190612793,359.5802001953125,362.4512825012207,-2.871082305908203
worst,4,504.29998779296875,367.1264343261719,50.7528190612793,310.189697265625,316.3736152648926,-6.183917999267578
worst,5,825.5999755859375,694.3819580078125,50.7528190612793,635.005126953125,643.6291389465332,-8.624011993408203
worst,6,799.489990234375,668.3602294921875,50.7528190612793,614.3492431640625,617.6074104309082,-3.258167266845703
random,0,77.52999877929688,60.35242462158203,50.7528190612793,9.406570434570312,9.599605560302734,-0.19303512573242188
random,1,389.1600036621094,404.5935974121094,50.7528190612793,354.12542724609375,353.8407783508301,0.2846488952636719
random,2,98.58999633789062,90.21284484863281,50.7528190612793,39.3675651550293,39.460025787353516,-0.09246063232421875
random,3,350.8999938964844,374.2527160644531,50.7528190612793,323.04345703125,323.4998970031738,-0.4564399719238281
random,4,72.58999633789062,68.31006622314453,50.7528190612793,17.28338623046875,17.557247161865234,-0.2738609313964844
random,5,590.7000122070312,586.75537109375,50.7528190612793,535.96826171875,536.0025520324707,-0.034290313720703125
random,6,172.75,175.65736389160156,50.7528190612793,120.56819152832031,124.90454483032227,-4.336353302001953
